gene_symbol	cluster	pearson_r	pearson_pvalue	pearson_fdr
GPX4	1	0.001984226306423439	0.9817090693041701	0.9900356941498374
HSPA1A	4	0.001845154824946155	0.9884547638079108	0.9940019515172591
PPIG	1	0.0018357049227438558	0.9830779531163205	0.9905760053011059
SRFBP1	11	0.0018266466189564956	0.9913159544776895	0.996331043623445
TNS1	5	0.0016825862529822237	0.9878064051367335	0.9911720146942692
CPNE3	4	0.001667712189806513	0.9895649671852521	0.9940019515172591
BUD13	1	0.0016371251230842723	0.9849082888857944	0.9915799792423451
SUCLG1	2	0.001605438434828986	0.9882951581498847	0.9891305724847537
FLYWCH2	4	0.0015431364803128586	0.9903444105543302	0.9940019515172591
SF3B4	4	0.0014890085448527595	0.9906830802267172	0.9940019515172591
ZNF138	3	0.0014100377547525574	0.99490540702783	0.99490540702783
NPM3	1	0.0013825439894200628	0.987254909801998	0.9931015970850894
NOVA2	4	0.0013358039670422536	0.991641664987511	0.9941311419707433
MCAT	1	0.0012072039246382629	0.9888711847688715	0.9938865922993982
CELF6	11	0.001169910943552316	0.9944380740744685	0.9974601339953947
SRSF4	5	0.0010399280168014206	0.9924635302266087	0.9937110813593751
PELP1	5	9.841810553100248e-4	0.9928675235653519	0.9937110813593751
TFB2M	6	9.278022852965815e-4	0.994008735576477	0.9965316003875848
RPL8	1	8.971577612968201e-4	0.9917292794807347	0.9957501625210106
CCDC9	9	7.966088502150775e-4	0.9968536114895661	0.9968536114895661
AKAP1	2	7.843599520211297e-4	0.9942812784390508	0.9942812784390508
RBM41	1	5.931582732978053e-4	0.9945317363220025	0.9967369786368588
NUSAP1	1	5.358138452101476e-4	0.9950603815323393	0.9967369786368588
ZFP36L1	10	1.2381628759587955e-4	0.9991246998818196	0.9992365130729521
CLP1	6	4.175576993102759e-5	0.9997303604924765	0.9997303604924765
SRRM3	4	3.7975578230160566e-5	0.9997623766119654	0.9997623766119654
SRSF9	1	3.653615575040421e-5	0.9996631744291489	0.9996631744291489
ZC3H11A	8	-1.9773455368563656e-5	0.9998593270853584	0.9998593270853584
YARS2	10	-1.079996569444785e-4	0.9992365130729521	0.9992365130729521
TES	8	-1.4829147032413198e-4	0.9989450206298969	0.9997802589414604
C2orf15	7	-2.716175440096745e-4	0.998328279306924	0.998328279306924
TES	6	-2.828476376570567e-4	0.998173501909243	0.999016553853423
DDX10	5	-3.1544599681561575e-4	0.9977138987540751	0.9977138987540751
WDR77	6	-3.686961176350595e-4	0.9976191338958155	0.999016553853423
IFIT2	10	-3.814171887732938e-4	0.9973036346083758	0.9989741599594787
MRPL21	1	-3.9606318869044504e-4	0.9963487194966747	0.9971873968699884
LRPPRC	8	-4.004953985251762e-4	0.9971507894410838	0.9988196610552111
DYNC1H1	10	-4.5175649095546117e-4	0.9968063850099538	0.9989741599594787
SAP18	11	-4.8426202440111346e-4	0.9976977334609385	0.9976977334609385
MAZ	8	-5.145124205146348e-4	0.9963396527439866	0.9988196610552111
MOV10	7	-6.855181525833482e-4	0.9957808671869202	0.9966269002091691
MOV10	11	-7.10252860875167e-4	0.9966233385809691	0.9974601339953947
ZC3H10	8	-8.064111831229714e-4	0.994263053624772	0.9975967101331533
SMG1	1	-8.243685269468348e-4	0.9924002881306959	0.9957501625210106
RPSA	10	-8.622992020986886e-4	0.9939041659669716	0.9972394148460555
PAK1IP1	11	-8.668357284846432e-4	0.9958789230901655	0.9974601339953947
THOC2	8	-8.688248365538043e-4	0.9938190406754008	0.9975967101331533
MRPL32	11	-9.022298047087396e-4	0.9957106554631812	0.9974601339953947
RAVER1	4	-9.715500252740936e-4	0.9939208079608168	0.9947511511587791
DHX30	5	-0.0011077856656728498	0.9919717743689644	0.9937110813593751
SYNE1	4	-0.0011851112249281104	0.9925845449492426	0.994244385325412
YLPM1	11	-0.0013868447364262918	0.9934067601527105	0.9974601339953947
EEF1G	10	-0.001418604284822978	0.9899716531753562	0.9941277054556893
CSTF1	10	-0.0015104654816435633	0.9893223081482141	0.9941277054556893
GEMIN8	10	-0.0018565274639015543	0.9868761438109073	0.9926861799813667
PCBP3	6	-0.002038454313088404	0.9868371852073452	0.9901795634806979
ZC3H14	8	-0.0021037177785753047	0.98503452825012	0.9899969188206494
MDN1	5	-0.0021584198786950715	0.9843584552365225	0.9885543565802418
SPATS2L	10	-0.0021682505059996524	0.984672809730313	0.9919625777432897
PPP2CA	10	-0.0022313628323975777	0.9842267299221201	0.9919625777432897
SRSF7	11	-0.0022979332370152935	0.9890755350142617	0.9954967531483421
MTIF2	5	-0.0023040797271070153	0.9833030401941233	0.9883370148026256
RPL21	10	-0.0023482064145206286	0.9834008888632383	0.9919625777432897
UBAP2L	10	-0.0023782157395980876	0.9831887881438309	0.9919625777432897
WDR77	10	-0.0025579729894137796	0.9819183199056478	0.9919625777432897
ATXN2L	1	-0.0026528307477055634	0.9755474292491614	0.9854935372788893
YTHDC2	7	-0.0027545644276672893	0.9830477522237333	0.9847196021424812
BCAS2	6	-0.0028026620556469736	0.9819032167586617	0.9878378966906923
FUS	1	-0.0028074808117169252	0.974122416947714	0.9848907769990066
RIMS1	10	-0.0028572404166428626	0.9798032923007933	0.9919625777432897
CAST	4	-0.0028721664080371234	0.9820295659125862	0.9911300926396615
TXN	4	-0.0028870930080489125	0.9819361893998493	0.9911300926396615
ADAR	5	-0.0028963844038897195	0.9790116624109888	0.9848639951495687
HSPG2	8	-0.002965072727204833	0.9789082004047291	0.9854946306849965
FAM120C	1	-0.002994736534626879	0.972397071794264	0.9844791669940377
SNRPE	6	-0.003012093968778721	0.9805511679393945	0.9878378966906923
LRPPRC	5	-0.00336406828394694	0.9756236049959486	0.9833760919785
PDCD7	5	-0.003425549645824308	0.9751782444013462	0.9833760919785
NSUN5	1	-0.0036231369584768486	0.9666080670535675	0.9797928318215617
EIF4ENIF1	1	-0.003652016875225626	0.9663420564943597	0.9797928318215617
NOL12	2	-0.003665479729090041	0.9732798880338778	0.9765791418916197
RSL1D1	10	-0.003706507920858253	0.9738020286587653	0.9892341205579153
SURF2	11	-0.0037771924674713515	0.9820439928436503	0.9920308809064672
PCBP2	6	-0.00378172249304903	0.9755831043725021	0.9847240022839991
UBE2I	8	-0.0038505348438507042	0.972611687449337	0.9816325378388333
GRB2	1	-0.003979762577589945	0.9633234841063856	0.9781311892420944
BTF3	10	-0.004066243963148374	0.9712604092285128	0.9882556125258631
RBMX2	11	-0.004101067004324692	0.9805046408276457	0.9914979994831882
RPL4	11	-0.004105784131326253	0.9804822211678726	0.9914979994831882
RBMX2	5	-0.004161434811067788	0.9698482449801151	0.9806705859112236
NPM1	10	-0.004215416294621034	0.9702065542695055	0.9882556125258631
ABT1	11	-0.004218878177818407	0.9799447098796568	0.9914979994831882
PQBP1	1	-0.004219918025305416	0.9611119546738505	0.9767197556471865
MBNL2	11	-0.004451637145810515	0.9788384850703029	0.9914979994831882
MEX3D	4	-0.004575642012292512	0.9713749723662393	0.9828608250800293
YTHDF2	4	-0.004816453119743628	0.9698691493862588	0.9821667294714607
DNAJC21	5	-0.004968054418961761	0.9640074448671607	0.9772812134711836
SNRNP40	8	-0.005043779406084288	0.9641292552335347	0.9738925894637477
DHX15	11	-0.005118339217845012	0.9756700978494075	0.9914737908239504
ZBTB11	8	-0.005176433142261167	0.9631864866883786	0.973762013991545
TSR1	1	-0.005369324392432733	0.9505317581257431	0.966794063653985
C1orf52	10	-0.005488039928880657	0.9612181326269855	0.9817394420340517
UBTF	6	-0.005553725669357687	0.9641483956505357	0.9765092725178501
URB2	6	-0.005624706606591651	0.9636904914706559	0.9765092725178501
MYO5A	1	-0.005650581356483486	0.9479440511857914	0.9658144617479913
FXR2	2	-0.005909079410224832	0.9569374434575053	0.9618114881610239
CDKN2A	1	-0.005927644296300472	0.94539546200428215	0.9640439145138007
SUPT16H	5	-0.005929358533746127	0.9570490626819981	0.9749818209009801
EIF4B	6	-0.005961448174743005	0.9615183043494713	0.9763489208690004
RBM17	11	-0.005975218523337466	0.9715984724601893	0.9890225270474343
YWHAG	5	-0.005991681995686665	0.9565980407300021	0.9749818209009801
CHD3	9	-0.006131937942180742	0.9757839428238622	0.9774266767343401
RIMS1	2	-0.006152492626786935	0.9551653621922349	0.9608460397923586
XRCC6	2	-0.006302608346308407	0.9540726073102401	0.960562897155888
SUMO2	10	-0.006349306476205707	0.9551377612342644	0.9780348993460447
MRPS28	2	-0.00656938332195459	0.9521308515758078	0.959423768736814
EEF1A1	10	-0.0066235637334951195	0.9532020801119205	0.978004908230137
ZCCHC9	11	-0.006624914084924598	0.9685117870976889	0.9867231198465343
MDH2	1	-0.006635593463004827	0.9388858956859327	0.9590509707650978
SF3B4	2	-0.006727042312928377	0.9509834409310309	0.959083810955997
RIMS1	11	-0.0067765868286770075	0.9677912575591282	0.9867231198465343
STRAP	11	-0.006777219941595809	0.9677882499744886	0.9867231198465343
UBA1	6	-0.0068405477760173725	0.9558489343666217	0.9730936316361225
DIS3	8	-0.006883700028842582	0.9510579237206511	0.962313047078292
SRP14	4	-0.006985766485073788	0.9563095057715194	0.9708972778934579
MEPCE	10	-0.007042210416639367	0.9502478382867974	0.9776093867905239
NAP1L4	10	-0.007065711525648633	0.950082018767035	0.9776093867905239
SON	8	-0.007085567234544513	0.9496245239949097	0.9616755966344391
YBX1	2	-0.007126643166224194	0.9480756780623252	0.9577829375646697
MARK2	10	-0.007344505219393257	0.9481150652492498	0.9776093867905239
HNRNPC	6	-0.00742962662861707	0.9520511304288124	0.970895515970863
MRPL19	4	-0.007432171986210903	0.9535205797099078	0.9693324772600775
PPARGC1A	9	-0.007544069942102137	0.9702094006193719	0.9726614884052674
MRPL13	4	-0.007660980663592129	0.952091306659765	0.9690784922501262
TRPT1	10	-0.007681949827050727	0.9457347320019719	0.9772564057074166
ANXA11	1	-0.00775876809678591	0.9285667980124738	0.9509611738473999
UBE2N	4	-0.007987726393932637	0.9500505231132708	0.9678235771170904
ZCRB1	11	-0.008061672513740856	0.9616874555272719	0.9831316011908303
HUWE1	11	-0.008062394901824239	0.9616840249559379	0.9831316011908303
RPL8	5	-0.008099661565336544	0.941351975599408	0.9633793286054322
PHAX	11	-0.008211405232885306	0.9609763997525235	0.9831316011908303
CSTF3	5	-0.008304791170270472	0.9398694030859975	0.9633793286054322
EIF4E2	10	-0.00831685548493899	0.9412574138441601	0.9755146160811224
LRRC47	8	-0.008380315686812174	0.9404348924131463	0.9556031971294873
XAB2	7	-0.008415265738647478	0.9482420795593909	0.9506631231667766
RPL23	2	-0.008441446754469563	0.9385132849669588	0.9489323052099737
EIF4G3	11	-0.008508001405998746	0.9595680021475663	0.9831316011908303
DSP	10	-0.008519054581351247	0.9398318930064982	0.9748819982964195
RBMS2	1	-0.008543604074346492	0.9213631058232277	0.9468459229246479
C11orf68	4	-0.00857829959683488	0.9463627496260241	0.9657091772163346
TDRD3	10	-0.008768273539365759	0.9380751387600818	0.9739043975321682
DDX5	1	-0.00880614303185573	0.9189547607841433	0.9451878984189847
CDK11B	8	-0.008981264025062745	0.9361721591224212	0.9520799273318081
EDF1	1	-0.009094477550296683	0.916310633275238	0.9432842796227341
SNRPE	7	-0.009098381617990215	0.9440470570821163	0.9472635717570128
RPS7	5	-0.009161299524042144	0.9336812639778016	0.9597526430766582
YWHAH	6	-0.00918401318608057	0.9407471921314825	0.9637510031234721
UBE2O	10	-0.009402067570830168	0.9336088507637315	0.9701096312019312
YTHDF1	4	-0.009470396992641617	0.9407942895587721	0.961665152637721
LSM10	5	-0.009488308095503654	0.9313196954853679	0.9589987773441988
RPS16	4	-0.009692298328063854	0.939409612405572	0.9610697828026261
UPF1	2	-0.009783343613082758	0.9287628257136602	0.9410336586391805
HNRNPD	5	-0.00979812936087235	0.9290827963202581	0.9575324007570114
UTP23	11	-0.009855416930113188	0.9531713349433717	0.979465716596982
FXR2	1	-0.010010157983267355	0.9079197320917505	0.9362676161813455
EPPK1	10	-0.01013681723320718	0.9284337114693625	0.968096529134575
YARS2	8	-0.010213619428116757	0.9274363815789294	0.9448011478723221
RBFOX2	11	-0.010297513944021838	0.9510731510233812	0.9781528869886716
LSM14B	1	-0.010327174034015051	0.9050170516366742	0.9340844395798661
PPP2R1A	4	-0.010340858034410113	0.9353636016632594	0.9579275043549423
HNRNPUL1	10	-0.010447384278442122	0.9262471419168555	0.9666593208835595
POP7	5	-0.010544694306524062	0.9236949152021141	0.9528131437023559
MARK2	1	-0.010873788134039764	0.9000150797416852	0.92972887038476415
IGF2BP3	11	-0.01094118550917088	0.948018882596734	0.9758536338992287
SUPV3L1	8	-0.010946408464374193	0.9222458707762139	0.9403137200333289
PPARGC1A	10	-0.010958062687576075	0.9226528691285522	0.9645916359071227
PABPC4L	8	-0.010974208659799858	0.9220490182586949	0.9403137200333289
RALY	1	-0.010985532425005278	0.8989930035640443	0.929480592380564
RPL27A	1	-0.010985835637889208	0.8989902304329171	0.929480592380564
RP9	5	-0.010994107394891383	0.9204531887526078	0.9528131437023559
NOC3L	11	-0.01108709458418414	0.9473266335594981	0.9758536338992287
RPL12	6	-0.011367335060786871	0.926696043778803	0.9540702101458572
FASTKD5	11	-0.011384685412026191	0.9459148662391652	0.9753724226272361
RPL19	5	-0.011387320208543588	0.9176179109026585	0.9515439252142005
DEK	8	-0.011389456362914208	0.9191092233427148	0.9395164306927666
ZCCHC8	5	-0.011421062448848678	0.917374658438155	0.9515439252142005
DCAF13	11	-0.01145702085094439	0.945571732192915	0.9753724226272361
RDX	11	-0.011457312383792863	0.9455703492824752	0.9753724226272361
NMT1	10	-0.011546948858137973	0.9185100790603816	0.9627853238880074
THUMPD1	10	-0.011572300096883073	0.9183317820440928	0.9627853238880074
DSP	8	-0.011642737510424528	0.917316619640309	0.9390802548159379
SNRNP200	5	-0.011735169615296437	0.9151105838878388	0.9515439252142005
SRRM1	5	-0.011757993996590254	0.914946092596314	0.9515439252142005
FUBP1	8	-0.011883484339454303	0.915613109984566	0.938346654667402
NPM1	5	-0.012151803436420812	0.9121085464127962	0.9515439252142005
KHSRP	5	-0.01219623802105978	0.9117884467961366	0.9515439252142005
STXBP1	8	-0.012286308966167215	0.912763601884389	0.9362279618300031
CCDC12	10	-0.012295772119763728	0.9132452848003993	0.9606344420591711
FMR1	3	-0.012327735366385241	0.9554799323605034	0.9585993618707913
IPO5	10	-0.012344600051474414	0.9129021146562306	0.9606344420591711
RPL14	2	-0.012421381508600764	0.9096263023269662	0.9260511968659743
RPS6	1	-0.012684897161429308	0.8834710345854374	0.91662047131072
SF3B2	10	-0.012699974011686795	0.9104049761046752	0.959334230327041
PRPF4B	8	-0.012741525796341299	0.90954480660879	0.9341346921256537
ADARB2	2	-0.012751232773435862	0.9072369278990895	0.9246247201463917
SERBP1	4	-0.012868060680856813	0.9196142255326396	0.9448523517908253
MRPS11	2	-0.012869560137660833	0.9063799886509996	0.9246247201463917
SPEN	8	-0.01295910219507064	0.9080068555665287	0.9337493179666106
HSPA9	10	-0.013004258339046922	0.9082675224387257	0.958771365257472
SAMD4B	6	-0.01302246138764893	0.9160588242138352	0.946407765207842
UBA1	10	-0.013041889999077043	0.9080032227501558	0.958771365257472
SCAF1	5	-0.013180063286867586	0.9047048189011921	0.9481692852896836
HMG20B	2	-0.013196613490546636	0.9040119934359852	0.9235118207318433
DYNC1LI1	1	-0.013255058838909527	0.8782727829010845	0.9128202262844314
LARP1B	1	-0.013295416069396668	0.8779050337228974	0.9128202262844314
CS	11	-0.013337094553724872	0.9366568888397547	0.9717101927737054
NOMO3	5	-0.013351332121823987	0.9034724129834135	0.9477208392648809
UBTF	5	-0.013416449121782961	0.9030039077567489	0.9477208392648809
ZFP36L1	1	-0.013494214420367362	0.8760938954140417	0.912197225582643
RBPMS2	10	-0.013753815303347424	0.9030050482342826	0.9582910715955653
ZFP36L2	10	-0.013761459643285253	0.9029514001418242	0.9582910715955653
MRTO4	1	-0.013821824418675056	0.8731106313571276	0.9106390707751094
SSBP3	6	-0.013844130277460927	0.9107834284791538	0.9417786760451984
CWC15	10	-0.01388171082221796	0.9021075329122303	0.9582910715955653
MRM1	8	-0.013909800293766124	0.9012908343731216	0.9292378369893425
PRPF6	10	-0.013944296888443578	0.9016683756721162	0.9582910715955653
PWP2	6	-0.01413668585101156	0.9089060368127189	0.9406582127712418
PABPC4L	4	-0.014137192708413546	0.9117162783993396	0.9383471662563648
MRPL41	8	-0.014331278799406206	0.8983155696773987	0.9277685391750183
EIF2AK2	4	-0.0144961560577481	0.9094839195502012	0.9368544588315917
IFIT5	5	-0.01518824242562273	0.8902694269319731	0.9413310395525006
CSRP1	1	-0.01518844135287031	0.8606857203745759	0.8992577517797634
UTP6	1	-0.015191342877038197	0.8606593756264338	0.8992577517797634
UTP3	10	-0.015255720692196889	0.8924732957877437	0.9513351709109995
AATF	11	-0.01540027714869925	0.9268825726869983	0.967464121403592
SECISBP2	5	-0.015456021679713394	0.8883471407214278	0.9409504349320588
PHF5A	6	-0.015514016195669103	0.9000742592825405	0.932332165428156
LARP1B	3	-0.015524003726870015	0.9439528067286269	0.9479256720768112
UBTF	10	-0.015596542262894707	0.890085886542876	0.9496366818066723
DHX8	10	-0.015682397582547043	0.889484634845352	0.9496366818066723
XAB2	5	-0.01571143455420466	0.8865142284476616	0.9406790358580257
IGF2BP2	2	-0.015768389053215745	0.8854221591845921	0.906868370652731
SRSF12	1	-0.015999803236937254	0.8533249347431442	0.8947119465693109
TBL3	11	-0.016003630240233657	0.924026123051885	0.9653279041874206
DCAF13	5	-0.016092290966788807	0.8837822087489836	0.9387695598794434
RPL4	5	-0.016152089780815823	0.8833533727921598	0.9387695598794434
POLR2E	1	-0.016220450817889864	0.8513253440310999	0.8947119465693109
RPL23A	2	-0.016302766927862426	0.8815668784611365	0.9044845616100395
CAST	1	-0.0164425963107996	0.8493131330403081	0.8947119465693109
GNL3L	11	-0.01648304872636998	0.9217570829724953	0.9638021428975564
SSR1	10	-0.01649490792773801	0.8837976933628309	0.9463044236901932
RPS12	10	-0.016495759931738848	0.8837917330264351	0.9463044236901932
CDKN2A	11	-0.016506361305907935	0.9216467622521007	0.9638021428975564
USP10	5	-0.01659338021602157	0.8801897869365892	0.9383380715034408
SMNDC1	10	-0.016649795327459596	0.8827142590180089	0.9463044236901932
PRPF39	7	-0.016686383383180924	0.8975762514457507	0.9029417798489278
MAGOHB	8	-0.0167199605530377	0.8814812675004775	0.9143267566707726
TARDBP	5	-0.01678931009870475	0.8787857754157286	0.9382669048540428
RBMS1	10	-0.016804492787095133	0.8816323680807838	0.9463044236901932
FARSA	8	-0.016820038298447547	0.8807770588242804	0.9143267566707726
SF3A1	8	-0.016828923251052015	0.8807145432854355	0.9143267566707726
FASTKD3	7	-0.01684640570224672	0.8965993612078023	0.9027299551305906
SF3A3	11	-0.01687093579840347	0.9199216973882881	0.9635735178267482
EIF2S2	6	-0.01687943465940642	0.8913307768815091	0.9249484862200058
MEX3A	1	-0.016986144340072215	0.8443937500555976	0.8916378053429002
