gene_symbol	plot_groups	pearson_r	pearson_pvalue	pearson_fdr
DIDO1	Low-grade glioma	0.19569698816021586	0.005484128041051583	0.013019319969456458
SECISBP2L	Ependymoma	-0.19564470558816702	0.10716474211327238	0.16359649995761555
MBNL2	Mesenchymal tumor	-0.19562602297603296	0.45177125871977086	0.8204573783650746
POLR2C	Non-neoplastic tumor	-0.19557597621121228	0.3383200253705193	0.9100653110462995
GTPBP4	Medulloblastoma	0.19555219789199174	0.045589677072298204	0.13450088807896932
SUPT5H	Other high-grade glioma	0.19550998785653417	0.0950460581537901	0.32190384165552977
YWHAE	Medulloblastoma	-0.1954455502816107	0.045710065590043765	0.134521433721568
PUM2	Low-grade glioma	-0.19542427861121167	0.005551083938217174	0.01315196933066624
TFAM	Mesenchymal tumor	-0.19539934329916692	0.45230599837622454	0.8204573783650746
ZC3H10	Other CNS embryonal tumor	0.19535629619143685	0.6429197359264389	0.858515380952179
PPP1R8	Mesenchymal tumor	0.19534805672280434	0.4524270283594968	0.8204573783650746
DNAJC8	Mixed neuronal-glial tumor	-0.19533150698609625	0.12498809667553004	0.20249089203606901
LUC7L	Ependymoma	-0.19530448362669603	0.10778879771442913	0.16433602967601438
MBNL2	Low-grade glioma	-0.19529348452917683	0.005583455616843912	0.013202314376879928
YLPM1	Other high-grade glioma	0.19528938176945965	0.09542710882323924	0.3222709789401965
RRS1	Non-neoplastic tumor	0.19527580641736544	0.33907662458141763	0.9100653110462995
CLP1	Medulloblastoma	-0.19520710524692605	0.04598018772845685	0.13467842799941135
CDK11B	Medulloblastoma	0.1951980028319877	0.045990525581586505	0.13467842799941135
RBM47	Meningioma	0.19517890395242066	0.45282632415745305	0.8521202642907575
SRPK1	Mesenchymal tumor	0.1951768083359016	0.4528312721103269	0.8204573783650746
GTF2F1	Diffuse midline glioma	-0.195144451084321	0.3103656981917296	0.9244511197957657
HERC5	Diffuse midline glioma	-0.19512023217732	0.31042693493736295	0.9244511197957657
RPS26	Choroid plexus tumor	-0.19511598940336194	0.4097307407228754	0.4830126222158007
POP7	Mesenchymal tumor	0.19507854145405165	0.45306332041201625	0.8204573783650746
FDPS	Medulloblastoma	-0.19499758364879105	0.046218636197245706	0.1350130604185552
RBM22	Other CNS embryonal tumor	-0.19496816219258276	0.6435931053106836	0.858515380952179
CWC15	Mesenchymal tumor	0.19492369704804757	0.45342909339657356	0.8204573783650746
SRSF4	Meningioma	0.1949074380259742	0.4534675090670113	0.8521202642907575
HSPD1	Germ cell tumor	0.19487234252308164	0.6437593744265442	0.9965170093839139
UTP23	Mixed neuronal-glial tumor	-0.19485501131186303	0.12592940435080266	0.20363601131299933
EIF4A2	Mixed neuronal-glial tumor	-0.19480121072426007	0.1260360237523505	0.20363601131299933
TRIM56	Other CNS embryonal tumor	-0.194799065427897	0.6438865357141343	0.858515380952179
RPS19	Schwannoma	0.19475659908952556	0.5237328404610018	0.5757688540486634
MOV10	Other high-grade glioma	0.19470413012071291	0.09644381224981466	0.3247765985164699
NCBP2	Medulloblastoma	-0.19469861369094452	0.04656065805727154	0.13567798637819176
RBM11	Neurofibroma plexiform	-0.19466026044466425	0.5899525506780399	0.65452991707879
PELP1	Germ cell tumor	0.19458467426821424	0.6442586223964208	0.9965170093839139
PRPF18	Atypical teratoid rhabdoid tumor	0.1945807641393753	0.36223705817538554	0.5484121959431916
ROCK2	Ependymoma	-0.19455318226293628	0.10917683910365758	0.16623692060155884
SECISBP2L	Diffuse midline glioma	0.19452571905714472	0.31193250088125934	0.9244511197957657
ZFC3H1	Germ cell tumor	0.19449821425224117	0.6444086963850215	0.9965170093839139
RPL12	Diffuse midline glioma	-0.1944501969631774	0.312124080058201	0.9244511197957657
LRRC47	Low-grade glioma	0.1943830416798343	0.005813513873904164	0.013718968127881197
PPIL4	Medulloblastoma	0.19437597916715185	0.04693210435979417	0.13642518571253892
RPS3	Germ cell tumor	-0.19430043346281844	0.6447520361592192	0.9965170093839139
MAP4	Mesenchymal tumor	0.1942743943971425	0.45496449811978446	0.8204573783650746
KHDRBS3	Mesenchymal tumor	0.19422375092708444	0.4550843647957793	0.8204573783650746
IVNS1ABP	Diffuse midline glioma	0.1941924267723331	0.31277852411741425	0.9244511197957657
RPS10	Meningioma	0.1941507944408051	0.4552570715558242	0.8528721584116006
TSR1	Ependymoma	-0.1941089194632323	0.11000409750263515	0.16701063024502702
TXNL4A	Mixed neuronal-glial tumor	-0.19410362698323855	0.12742467670409383	0.205601437817146
HNRNPC	Ependymoma	-0.194094718580488	0.11003062047938565	0.16701063024502702
PRKRA	Choroid plexus tumor	-0.1940651906467081	0.4123067845585382	0.48556958931721234
TBRG4	Ependymoma	-0.1940518789665066	0.11011066191175953	0.16701063024502702
GPATCH4	Other high-grade glioma	0.19404814619716995	0.09759345501899767	0.32771438588765694
LSM2	Medulloblastoma	-0.19400135159526366	0.04736648861513675	0.13735123593533544
UTP15	Meningioma	0.19398482022587107	0.4556500983061258	0.8528721584116006
NAF1	Mixed neuronal-glial tumor	-0.19392283276717207	0.12778646355190715	0.2059069331727087
TFIP11	Rare CNS tumor	-0.19388506226887361	0.45588640730244057	0.5507852104551936
CDC5L	Mesenchymal tumor	-0.19387914958248562	0.4559004153516145	0.8204573783650746
CWC22	Diffuse midline glioma	-0.19385982385685388	0.3136242168247577	0.9244511197957657
PURA	Meningioma	-0.1938349388843026	0.45600516406301117	0.8528721584116006
DDX47	Non-neoplastic tumor	-0.19377588066604412	0.3428724953608594	0.9100653110462995
SMC1A	Craniopharyngioma	-0.19377531030435105	0.3138393310693664	0.34393351350067547
ARL6IP4	Diffuse midline glioma	0.19370714356883167	0.3140129040773206	0.9244511197957657
POLR2L	Medulloblastoma	-0.19369279767954578	0.04772675680552084	0.13803527175897276
BCLAF1	Mixed neuronal-glial tumor	-0.19364979403548463	0.1283343165012902	0.2065110160411597
MRPS27	Ependymoma	-0.1936284394047256	0.11090423593323351	0.16799779368521986
XRN2	Medulloblastoma	-0.1936003349172644	0.04783515741394419	0.13803527175897276
TRIM28	Diffuse midline glioma	-0.1935791984947927	0.3143388514696249	0.9244511197957657
U2AF2	Atypical teratoid rhabdoid tumor	0.19356573075086847	0.364795429346753	0.5515854844241779
CAST	Rare CNS tumor	0.19355430609787322	0.4566703519610027	0.5511699253025761
YLPM1	Germ cell tumor	-0.1935358148542206	0.6460798998564067	0.9965170093839139
LSG1	Mesenchymal tumor	0.19351493183455953	0.4567637203997952	0.8204573783650746
EWSR1	Medulloblastoma	0.19350124005578392	0.047951559568707045	0.1380353146807926
SPATS2	Other CNS embryonal tumor	-0.1935005675843252	0.6461411312287417	0.8597979860172893
NMD3	Non-neoplastic tumor	-0.19340770691149653	0.34380810415104324	0.9100653110462995
MRPL14	Mixed neuronal-glial tumor	-0.1933780746871447	0.12888128775615101	0.2071120559634513
SCG3	Other CNS embryonal tumor	-0.1933345819606164	0.646429503908275	0.8597979860172893
ACTB	Non-neoplastic tumor	0.19324720226616618	0.3442164580319602	0.9100653110462995
MYO5A	Other high-grade glioma	0.19320220232313748	0.09909180777760503	0.3318031637199126
RBM22	Mesenchymal tumor	-0.19319034209547825	0.4575337880971836	0.8204573783650746
RAN	Medulloblastoma	-0.19316732295934622	0.048345524516221206	0.13883242633471757
CPSF1	Diffuse midline glioma	0.19315262943312203	0.3154270758433514	0.9244511197957657
RPL7L1	Mesenchymal tumor	0.1931366620607064	0.4576612033129648	0.8204573783650746
EIF1AX	Mesenchymal tumor	-0.19309619993576277	0.4577572562191389	0.8204573783650746
COL14A1	Germ cell tumor	-0.19307750318895145	0.6468762118210295	0.9965170093839139
PRPF18	Mixed neuronal-glial tumor	-0.19301996744461442	0.1296048533934551	0.20799488568788357
R3HDM1	Other CNS embryonal tumor	0.19301154174273447	0.6469908432987244	0.8597979860172893
MRPL44	Other high-grade glioma	-0.1929993286331289	0.09945379995164483	0.33207455238091577
ISY1	Germ cell tumor	-0.19291963871109333	0.6471505676188022	0.9965170093839139
DDX56	Low-grade glioma	0.1927930145375264	0.0062357050240947195	0.014686075126191333
MSI2	Germ cell tumor	-0.19278152414037006	0.6473906281365065	0.9965170093839139
SUPT6H	Medulloblastoma	0.1927812541989795	0.04880435474085689	0.1396273429295185
FTSJ3	Ependymoma	-0.19271884305581372	0.11262383963028491	0.17029057404889947
RPL21	Medulloblastoma	-0.19270350278688425	0.04889719417900447	0.1396273429295185
MRTO4	Atypical teratoid rhabdoid tumor	-0.1926917261101316	0.367006726674607	0.5542266138263369
EIF4A1	Ependymoma	-0.1926750294994071	0.1127071853730609	0.17029057404889947
ZBTB11	Germ cell tumor	-0.19266250223997083	0.6475975244922805	0.9965170093839139
MRPS9	Diffuse midline glioma	-0.19264542768374937	0.3167240364417005	0.9244511197957657
NXF1	Medulloblastoma	0.19263799558674063	0.04897552669365911	0.1396273429295185
MRPS21	Mixed neuronal-glial tumor	-0.1926133825249603	0.13043009327192365	0.20893059320105295
RBMX	Mesenchymal tumor	-0.19258261754132786	0.45897732807633285	0.8204573783650746
RPUSD2	Germ cell tumor	0.19256559668001322	0.6477659904615576	0.9965170093839139
MSI2	Rare CNS tumor	-0.1925636505155203	0.4590224175774885	0.5534445442074811
THOC7	Mixed neuronal-glial tumor	-0.1925604238174215	0.1305378748140582	0.20893059320105295
DHX16	Other high-grade glioma	0.1925045887680125	0.10034090624917871	0.3340928202437443
RBPMS	Schwannoma	0.192496203867099	0.5286564603162708	0.5806474908804629
SPATS2L	Non-neoplastic tumor	0.1924527603436497	0.3462419296587834	0.9100653110462995
GRN	Germ cell tumor	0.19238962212472477	0.6480719477187227	0.9965170093839139
SLC25A5	Non-neoplastic tumor	0.19238879228850966	0.346405327993074	0.9100653110462995
ZRANB2	Diffuse midline glioma	0.19230769625608007	0.31758947340078514	0.9244511197957657
RBMS1	Meningioma	0.19226291354245403	0.4597376437795283	0.8555471732589423
ESF1	Medulloblastoma	0.19224385124093457	0.049449032207705426	0.14063921390488882
CWC15	Germ cell tumor	-0.19221044561589973	0.648383516246418	0.9965170093839139
MOV10	Mesenchymal tumor	0.19219755564873361	0.4598931547535995	0.8204573783650746
SLBP	Mesenchymal tumor	0.19218767097089295	0.45991667641026224	0.8204573783650746
GTF2E2	Mesenchymal tumor	-0.19217805228311868	0.45993956569393923	0.8204573783650746
ARF1	Other high-grade glioma	-0.1921769161779841	0.10093183926521823	0.33511638767271895
FAM133B	Non-neoplastic tumor	-0.19213384719318546	0.34705700954549956	0.9100653110462995
LYAR	Mixed neuronal-glial tumor	-0.19212622052032718	0.13142410763998472	0.20981736802312953
RPL18A	Mixed neuronal-glial tumor	-0.1921168046130093	0.13144337628249655	0.20981736802312953
WDR3	Germ cell tumor	-0.19207788113965407	0.648614060190623	0.9965170093839139
NOVA2	Non-neoplastic tumor	-0.19206208439453729	0.34724057864959357	0.9100653110462995
NSA2	Ependymoma	-0.19206107073310602	0.11388011265140953	0.1718421699880885
EMG1	Non-neoplastic tumor	0.19205225102992526	0.34726573688086515	0.9100653110462995
RPL27A	Medulloblastoma	-0.19199124802949283	0.04975448224755213	0.14116941613779144
LSM7	Other high-grade glioma	-0.19193265499773313	0.10137410924866219	0.33564200877288153
PTPN1	Mesenchymal tumor	0.1918956234657187	0.4606119070404773	0.8204573783650746
RPSA	Medulloblastoma	-0.19189124872894353	0.049875832269768675	0.14117598346526408
WDR83	Germ cell tumor	0.19187663805644234	0.6489640902475811	0.9965170093839139
PURB	Diffuse midline glioma	0.19187575720705646	0.31869844568238587	0.9244511197957657
SNRPB2	Diffuse midline glioma	-0.19185848875166112	0.3187428308438122	0.9244511197957657
PUF60	Meningioma	-0.19184291055650152	0.4607374482643003	0.8555471732589423
PDCD7	Choroid plexus tumor	-0.19183621879724194	0.4178000669031595	0.4915537276286679
DNAJC8	Germ cell tumor	-0.19176995446855166	0.6491496720035423	0.9965170093839139
SF1	Low-grade glioma	0.19171530131686335	0.006537231615150791	0.015365730548879184
PRPF18	Medulloblastoma	0.19171359860073744	0.0500920152867275	0.14139593804493225
FIP1L1	Ependymoma	-0.1916582532993863	0.11465475728723074	0.17278956379906604
CTNNA1	Other high-grade glioma	-0.1916552216471789	0.1018782732881187	0.3359395778369388
UPF3B	Non-neoplastic tumor	-0.19157510598313415	0.348487795278263	0.9100653110462995
NOL8	Other high-grade glioma	0.19157061637921238	0.10203240985064384	0.3359395778369388
THUMPD1	Atypical teratoid rhabdoid tumor	-0.1915477553709999	0.369912765783313	0.557908886952582
RBM45	Other CNS embryonal tumor	-0.1915443331573557	0.6495422041581576	0.8617617718059447
FAM98B	Medulloblastoma	-0.19153992821398327	0.05030410292685765	0.14139593804493225
HSPA8	Medulloblastoma	-0.19153412532874373	0.050311202238584665	0.14139593804493225
G3BP2	Low-grade glioma	-0.19152229586306976	0.006592584825281977	0.015465213809505348
UBAP2L	Meningioma	0.19141669363605227	0.46175315696023844	0.8555471732589423
NUSAP1	Mesenchymal tumor	-0.19139884231416246	0.46179572249692546	0.8204573783650746
TES	Non-neoplastic tumor	0.19137803296008263	0.3489932817559457	0.9100653110462995
YBX2	Other CNS embryonal tumor	-0.1913386706180151	0.6499000737539848	0.8617617718059447
NOP58	Low-grade glioma	-0.1913082687031499	0.0066544557232767155	0.015543660903245975
HNRNPA0	Diffuse midline glioma	-0.19130452249090893	0.3201687169689046	0.9244511197957657
UBA1	Low-grade glioma	-0.19128361409614172	0.006661616041510751	0.015543660903245975
NOVA2	Low-grade glioma	0.19127090295373964	0.006665310362049032	0.015543660903245975
MRPS35	Mesenchymal tumor	-0.19126022430620218	0.4621263166161437	0.8204573783650746
SUCLG1	Other high-grade glioma	-0.19124489673469655	0.10262751315405327	0.33696033485580823
ALDH18A1	Ependymoma	-0.19116511410306272	0.11560860653827207	0.17385335460392068
HNRNPD	Diffuse midline glioma	-0.1911562798037423	0.32055095352928203	0.9244511197957657
RPS28	Mesenchymal tumor	0.19115167670500194	0.4623852775318654	0.8204573783650746
ZC3H11A	Germ cell tumor	-0.19114103385111783	0.6502440329491569	0.9965170093839139
ERH	Ependymoma	-0.19114066509655256	0.11565605493192005	0.17385335460392068
EIF5	Diffuse midline glioma	0.1910775441830682	0.32075408382488035	0.9244511197957657
NCBP1	Meningioma	0.19107594944311954	0.46256598223588796	0.8555471732589423
NOL6	Other high-grade glioma	0.1910712304457788	0.10294591158081302	0.33706943902637393
POLR2K	Medulloblastoma	-0.19104030783465129	0.05091838187933134	0.1427640683425224
PPP1R8	Germ cell tumor	-0.19102019479989532	0.6504543630243083	0.9965170093839139
MRPS5	Ependymoma	-0.19097650958620638	0.11597502051863423	0.17401350914212607
MTIF2	Mesenchymal tumor	-0.19096937042455261	0.4628203669294656	0.8204573783650746
LUC7L	Non-neoplastic tumor	0.1909410622566187	0.3501156521041551	0.9100653110462995
HTATSF1	Ependymoma	-0.190933713237647	0.11605828774559811	0.17401350914212607
SPTAN1	Germ cell tumor	-0.19090678732642438	0.6506517761767086	0.9965170093839139
SERBP1	Medulloblastoma	-0.19089383263083162	0.05109964080454919	0.14293437262781922
EIF3G	Meningioma	0.19089324654941808	0.463002103519086	0.8555471732589423
NSUN2	Mixed neuronal-glial tumor	-0.1908267077791883	0.13410366378909627	0.2137780701791468
LSG1	Ependymoma	-0.19079095955754155	0.11633637022284989	0.17420853403599787
EIF4H	Low-grade glioma	-0.19078559345366355	0.006807733205971985	0.01584466532448774
POLR2I	Other high-grade glioma	-0.1907704573901304	0.10349916528666395	0.3379447883117038
ERAL1	Meningioma	-0.19076663594329712	0.4633044500182848	0.8555471732589423
NOP2	Low-grade glioma	0.19071960733187934	0.006827306162211806	0.015859124098914705
SRSF12	Atypical teratoid rhabdoid tumor	-0.1906265713910161	0.37226249016072877	0.5607438772244311
CORO1A	Meningioma	-0.19061814512803762	0.4636591720673833	0.8555471732589423
HLTF	Choroid plexus tumor	-0.19057435337938947	0.42092729587376665	0.49474508766246666
ZC3H7B	Schwannoma	0.19050044264816682	0.5330203347546894	0.5849029385049163
CWC22	Mesenchymal tumor	-0.1904580352771673	0.4640418020177264	0.8204573783650746
CALR	Meningioma	0.1904559511358521	0.4640467837293114	0.8555471732589423
PCF11	Rare CNS tumor	-0.19044646742302943	0.4640694529330417	0.5589605618237248
GEMIN5	Meningioma	-0.19044363775987921	0.464076216868878	0.8555471732589423
NOL8	Ependymoma	-0.19041886974444724	0.11706360164781839	0.17507478924965977
RPL10	Diffuse midline glioma	-0.1904174775798757	0.3224601109300226	0.9244511197957657
SCNM1	Medulloblastoma	0.1903112729855802	0.05182581872277594	0.14462452001226414
RPL22	Germ cell tumor	-0.19030382274473967	0.6517016796752173	0.9965170093839139
SMC1A	Non-neoplastic tumor	0.1902949962449359	0.35177901009288004	0.9100653110462995
LBR	Diffuse midline glioma	0.1902887271737977	0.32279353237250163	0.9244511197957657
CPSF4	Mixed neuronal-glial tumor	-0.19023909686500168	0.13532874039437556	0.2154433547078459
HMGB1	Meningioma	-0.19023175150382676	0.46458284262181493	0.8555471732589423
RPL36	Mesenchymal tumor	-0.19018390945241653	0.4646972723907714	0.8204573783650746
RPF2	Mesenchymal tumor	-0.19018325683804072	0.4646988334266269	0.8204573783650746
SNRPN	Other CNS embryonal tumor	-0.19018307921511562	0.6519119827766986	0.8621158801173269
GTPBP4	Non-neoplastic tumor	0.19016907756893456	0.3521037440662964	0.9100653110462995
DNAJC2	Rare CNS tumor	-0.1900789943806596	0.46494825994718747	0.5594499387982419
RBM4B	Atypical teratoid rhabdoid tumor	0.19006563187874387	0.3736975188365007	0.5621956367868163
RPS6	Other CNS embryonal tumor	-0.190037063309074	0.6521663304070386	0.8621158801173269
TRIM28	Non-neoplastic tumor	0.1900119868993344	0.3525091169668889	0.9100653110462995
POLR2G	Mesenchymal tumor	-0.18997349733539137	0.46520070783346357	0.8204573783650746
IPO5	Medulloblastoma	-0.18995889696176768	0.052269180395873735	0.1455193613838175
RRP1	Mixed neuronal-glial tumor	0.18994682535369228	0.13594121138739446	0.21613023488222236
GSPT1	Low-grade glioma	-0.18992588994461024	0.007066703083109299	0.016383157343067847
RBM10	Non-neoplastic tumor	0.1898990121879636	0.3528008193040819	0.9100653110462995
RBM41	Diffuse midline glioma	0.18986288088487444	0.32389784479430084	0.9244511197957657
SRSF11	Low-grade glioma	0.18982548663876883	0.007097513082631853	0.01642251077794154
SNRNP35	Other high-grade glioma	0.18976619607363926	0.10536321436054545	0.34308352444673473
EIF5B	Non-neoplastic tumor	-0.18971548417895984	0.3532749958182	0.9100653110462995
MAGOHB	Low-grade glioma	-0.1896982237576445	0.007136737237947265	0.01648114222070701
