gene_symbol	clusters	pearson_r	pearson_pvalue	pearson_fdr
GOT2	5	-0.4377673131749277	3.3325331908826204e-4	0.0012547998792066975
SRSF2	2	0.43773489437534585	7.41383543169321e-4	0.006541619498552833
BICC1	5	-0.4377299802351497	3.3368934765649644e-4	0.0012547998792066975
TRA2A	8	0.437686162679457	0.0026405402543999085	0.022702667959581646
NASP	10	0.43764221741811477	0.003337084362692947	0.04796556198424922
ZMAT5	6	-0.43764068978756404	1.3532598765791563e-4	9.271763382962333e-4
RPL7L1	8	0.43751679994821924	0.0026518242406570157	0.022702667959581646
POP7	5	-0.4374336938208701	3.371683108293595e-4	0.0012622377191016491
HDAC2	5	-0.4373791685237889	3.3781213382924337e-4	0.0012622377191016491
CCDC9	7	0.4372939823102815	2.8555256568597114e-5	3.934648724859021e-4
WDR3	5	-0.43725479846679255	3.3928486676083414e-4	0.0012637287600553854
RPL21	6	-0.4372329172665057	1.3751463227239922e-4	9.368184323557197e-4
RBM39	10	0.43709797764329406	0.003381079938634437	0.04801938531893909
TIA1	2	0.43708795719338284	7.564866338537659e-4	0.00657858406047551
SURF6	2	0.4370858122526823	7.565371669546837e-4	0.00657858406047551
NQO1	5	-0.43702952048757243	3.4196742410788915e-4	0.0012682303384174945
VCP	5	-0.43697258375211867	3.426484686633503e-4	0.0012682303384174945
PAPOLA	5	-0.43673942870973553	3.4545025906004205e-4	0.0012745923351525688
ISG20L2	5	-0.43664356829016504	3.4660824837642504e-4	0.0012748684635595384
YARS2	2	0.43654623110633883	7.693464446858359e-4	0.006641839810237432
PA2G4	5	-0.43649958181558995	3.4835425086755453e-4	0.0012763763797587844
MRPL22	8	-0.4364519194264295	0.0027237517844148178	0.0231166589093264
RRP8	7	0.4363898611695638	2.9791248863342714e-5	0.00040412757886947325
TEX10	5	-0.4363799710146583	3.498107645900455e-4	0.0012763763797587844
RBPMS2	5	-0.4363422283088108	3.502715128819774e-4	0.0012763763797587844
SRRM2	7	0.43623267349117073	3.0011161975117e-5	0.00040412757886947325
LSG1	8	0.4362288826510032	0.0027390326942983378	0.0231166589093264
SF1	2	0.4361727933224786	7.783258007722185e-4	0.0066526766108780475
MEX3D	5	-0.4360247935403813	3.5416858749133225e-4	0.0012865939119669693
RPL10A	6	-0.43602094998812824	1.4421357634286777e-4	9.769043956785223e-4
PRPF39	2	0.4359984686450275	7.825497299157196e-4	0.0066526766108780475
WDR83	2	0.43580615958170077	7.872333989539024e-4	0.0066526766108780475
CDKN2A	10	-0.43561333874427255	0.0035036908164606485	0.04917533110632416
GSPT1	5	-0.43561243008704886	3.592901083475154e-4	0.001301182946230848
SYNCRIP	6	-0.4351344127596334	1.493026552855674e-4	0.0010056959757718837
HDGF	2	0.43494736203965356	8.084593685918922e-4	0.006784274421750144
DDX31	5	-0.43476656411483317	3.7000758791786624e-4	0.0013358862913476336
CHERP	4	-0.4346506676252969	1.4960829164863025e-5	2.2213990646056112e-4
CSTF2	5	-0.4345167576790715	3.7322801444633115e-4	0.0013433925779918403
DUS3L	7	0.43444003514167995	3.262860662394082e-5	4.3443706572325694e-4
RPS27	6	-0.43428797960446475	1.5431530245610799e-4	0.0010336538974573938
SART3	7	0.4341804230562667	3.3024853278703534e-5	4.3482723483626316e-4
SPTBN1	4	-0.43415229209461254	1.5340403170571315e-5	2.249286614885019e-4
C1QBP	5	-0.43410746706981	3.7855971492695536e-4	0.0013584292209421539
NMD3	5	-0.4340146716432154	3.7977814257577816e-4	0.0013586591909169935
ANXA2	6	-0.43377227474627994	1.5744481135278633e-4	0.001048757382288838
RPL15	6	-0.4335401414002482	1.5887246475660536e-4	0.0010503393408457043
FAM120A	6	-0.43344930960516637	1.5943432863546137e-4	0.0010503393408457043
RPS27L	5	-0.43342346842393625	3.8762506788946505e-4	0.0013825294088057587
GIGYF2	8	0.43339598815550234	0.002939797611765799	0.024532727215689727
NOP16	8	0.4332752388702036	0.002948635476437489	0.024532727215689727
IFIT2	8	-0.43300273977801806	0.002968666150470017	0.024532727215689727
MRPS7	5	-0.4329837238226222	3.9355719631885587e-4	0.0013994465863060221
CNBP	5	-0.4327941028570197	3.961405957537701e-4	0.0014043900036210465
MACF1	2	0.4327334940815965	8.655769609988923e-4	0.007179970459159181
R3HDM1	2	0.43265828105030274	8.675797638150677e-4	0.007179970459159181
TOP3B	9	0.4324568203864174	6.888428422669888e-5	0.010298200491891483
XPO5	5	-0.432401128820752	4.015437230679242e-4	0.0014192701563091495
IMP3	8	-0.432222936746197	0.003026650386506514	0.02483940662029484
SBDS	6	-0.4322152095510988	1.6725156930808615e-4	0.0010958176590185535
DUSP11	5	-0.4319356050040767	4.080311648219844e-4	0.001437882278429568
MYO18A	8	0.4318918123409922	0.0030515717404443867	0.02487239980225219
ZBTB11	5	-0.43167562372872903	4.1169560619667576e-4	0.001446464861174589
HEATR6	5	-0.4313917183658982	4.1573146792948885e-4	0.0014562974337887155
MRPL45	6	-0.4309294824375343	1.7576959247253318e-4	0.0011453681596443875
SRSF8	6	-0.4307418112058604	1.7704576362371203e-4	0.001147447949107193
BMS1	8	0.4307119111366931	0.003141847803040355	0.025434006024612394
RBMS2	4	-0.4305955864662224	1.8322984789262136e-5	2.6534396491116645e-4
SUPT5H	2	0.43058028844162194	9.245911139575125e-4	0.007599379018828871
KHSRP	5	-0.43018214063068266	4.333330566613401e-4	0.0015134510613958377
ELAVL1	6	-0.42976690480883306	1.8381332633427998e-4	0.0011849041842731274
ZNF638	8	0.429731405702681	0.0032186452566987807	0.025629790853276442
CKAP4	5	-0.42971563229784254	4.403009289083223e-4	0.0015332372583582703
DNAJC17	2	0.42969887726488276	9.497756618111479e-4	0.007753270708662432
POLR2A	8	0.42958942473627765	0.003229901440506421	0.025629790853276442
MRM1	8	0.4295800496856326	0.0032306459058751816	0.025629790853276442
RP9	5	-0.4295721513561875	4.424644035939787e-4	0.001536225967640451
SURF6	7	0.4293885336601128	4.119462894677265e-5	5.364355527684131e-4
CLNS1A	5	-0.42929496040020004	4.4667144028765637e-4	0.0015462714271134458
RBM39	6	0.429264481686869	1.8739312811251612e-4	0.001201520644956721
TRA2A	2	0.4291472754026089	9.658489810278685e-4	0.007831207954280016
MYBBP1A	7	0.42913620109641	4.167310391056151e-5	5.367676971088629e-4
HSPA1B	8	0.42908795261758	0.0032699352115335384	0.025769688090893448
MAP4	5	-0.42840839753655485	4.6037269910723967e-4	0.0015890283485314402
ZNF385A	6	-0.4282968501872239	1.944687338673e-4	0.0012402553824834718
PSMC1	5	-0.42824277634105107	4.6297425187148233e-4	0.0015933353638968853
CRKL	5	-0.4280831893760261	4.654936632270627e-4	0.001597335398303944
EMG1	2	0.42805374760602144	9.984391982037742e-4	0.008041121059359255
TARDBP	5	-0.4279650235959438	4.673671835128637e-4	0.001599102252891397
NOL12	4	-0.4278738209348816	2.096333165650454e-5	2.9987790284243687e-4
RPL12	6	-0.4277599064278684	1.9850012518779844e-4	0.0012592679899479913
GPATCH8	2	0.42768564325307856	0.0010096302451958758	0.008077041961567007
RPS15	6	-0.4275154131379701	2.0036110787479387e-4	0.0012643840439046203
SRP14	8	-0.4274515696754987	0.0034036200507794405	0.026646762239654828
RPL17	6	-0.427334424323271	2.017490298690172e-4	0.0012664768943086474
MRPL10	5	-0.42723808127444474	4.7904453266531727e-4	0.0016343055505712418
CSRP1	6	-0.4271812834338386	2.0293029077610674e-4	0.0012672573887528749
PUM1	5	-0.42706796653438367	4.818152229225783e-4	0.001636965305754546
EIF2S2	5	-0.42701959323070476	4.8260574434734704e-4	0.001636965305754546
GRWD1	2	0.42691856487379987	0.0010333140730429701	0.008211767467891153
MYO18A	7	0.4267081561133945	4.654917826306516e-5	5.931266262551851e-4
YARS2	5	-0.4265747173920063	4.899314400330393e-4	0.001657038232525538
NOL11	8	0.4264832951571885	0.0034849627561918894	0.027100569830982652
DNTTIP2	5	-0.4264510192139992	4.919862428148827e-4	0.0016592200796364384
SPEN	5	-0.42629492068908614	4.945904421128385e-4	0.0016594064395290388
ZMAT3	5	-0.4262787326595416	4.948612236828315e-4	0.0016594064395290388
WDR36	8	0.4262228347281093	0.003507132566362461	0.027100569830982652
RPL8	6	-0.4262108219712303	2.1056490940435504e-4	0.0013081208620508895
EIF3E	5	-0.42593610374499197	5.006241760792122e-4	0.0016739620887648657
RPS18	6	-0.4257990450420652	2.138833519066733e-4	0.0013218873141036148
HSD17B10	4	-0.42569901496491014	2.3324690274066878e-5	3.260213939208904e-4
DDX46	2	0.4256577947121409	0.0010733277927102017	0.00847364046876475
UTP6	8	0.42558060422121335	0.0035623273497299	0.02734948094308762
EDF1	4	-0.42554656635116356	2.3499216111295996e-5	3.260213939208904e-4
SRRM4	6	0.4254390666295721	2.1682362661669242e-4	0.0013331873246841756
GAR1	4	-0.4254375755562498	2.3624738689919593e-5	3.260213939208904e-4
RRAGC	7	-0.4254251101529488	4.933539112880546e-5	6.219408349748348e-4
RBM22	5	-0.42540946309702043	5.096011879365058e-4	0.00169828381300218
RPL21	5	-0.4253407173427407	5.107837466463651e-4	0.00169828381300218
SNTB2	9	0.42527217630237507	9.350998167909706e-5	0.012272976504001082
LSG1	2	0.4250564622672166	0.0010928986500380383	0.008571754117945397
PRPF39	6	0.42501643626729296	2.203229768203999e-4	0.001347792087794181
DDX28	5	-0.42500470888143216	5.165996994676046e-4	0.0017113519635997374
DHX30	5	-0.42494599242115627	5.176221742068874e-4	0.0017113519635997374
ARF1	8	-0.4249192538085659	0.0036199602473787214	0.02761379932295307
PRPF40B	6	0.42474172949491024	2.2262525248069833e-4	0.0013549628310881082
RRP7A	2	0.4247403270030662	0.001103315608447831	0.008597264481411671
FASTKD1	5	-0.4246620871504068	5.225920244191588e-4	0.0017229434530570023
HSPA8	5	-0.4244830495133769	5.257483847808921e-4	0.0017265281550352455
PURB	5	-0.4244341713906846	5.26613090618227e-4	0.0017265281550352455
NOC4L	4	-0.4243881792045174	2.4865816228510447e-5	3.3915816786096227e-4
PRMT1	2	0.42431569443195416	0.0011174480291225787	0.008651210548045771
CPSF6	5	-0.4241031179859931	5.325038711654466e-4	0.0017378135387632252
NSA2	5	-0.42404063340657	5.336224172179879e-4	0.0017378135387632252
G3BP2	5	-0.4239925450186755	5.344847077589529e-4	0.0017378135387632252
FUBP3	4	-0.4237386656734432	2.5664240045652728e-5	3.445173791071561e-4
POLR2L	6	-0.4237324636811778	2.3127466827895323e-4	0.0014004966023558835
DUT	4	-0.42359333147740885	2.5846146088175393e-5	3.445173791071561e-4
C14orf93	6	-0.4234708266931271	2.3356668230148413e-4	0.0014072686034144698
NAP1L1	5	-0.42337544178121633	5.456631182316427e-4	0.0017692713227510839
NUFIP2	8	0.423334021783306	0.0037614449083985296	0.028510314910791403
HNRNPD	4	-0.4231202092559617	2.644670921379447e-5	3.485616843570889e-4
RBM6	9	0.42305519945769743	1.0261686040134684e-4	0.012272976504001082
PARP1	5	-0.42300642384495835	5.52448658729065e-4	0.001786351844297004
FAM32A	5	-0.42286718445969296	5.550288549032614e-4	0.001786833791831915
FTSJ3	8	0.42285188668626295	0.0038054265725169793	0.028661124185412692
MRPS24	5	-0.4228346154185707	5.556339573580976e-4	0.001786833791831915
RPL10A	5	-0.42243453778317774	5.631160605284767e-4	0.0018059607717766132
CELF6	7	0.42211795931612883	5.7248759625613284e-5	7.141029490142288e-4
TSEN54	8	0.421588365793605	0.00392283301861212	0.029206114824581606
WDR83	8	0.4215454846828595	0.003926872581456351	0.029206114824581606
RPL27A	6	-0.42112834663039644	2.5503579946863325e-4	0.0015260907617999585
EZR	6	-0.4210448538959197	2.558333970990756e-4	0.0015260907617999585
SFPQ	7	0.4210104485132944	6.0152318024482104e-5	7.42505175614701e-4
MRPL41	4	-0.4208051315718283	2.9578142406095512e-5	3.8550178935944484e-4
ZNF346	2	0.4205341465381126	0.0012506590891703138	0.009600238747628569
TOP3B	6	0.4205089648758296	2.610073841721741e-4	0.001549246800111073
JMJD6	8	0.4204463654661412	0.004031664717695878	0.029799260956882578
RPUSD3	2	0.4203893632580947	0.001256031236148071	0.009600238747628569
NONO	5	-0.4203576357570935	6.034481484946816e-4	0.0019230236230891942
TPR	5	-0.4203518488304255	6.035640974842132e-4	0.0019230236230891942
BCLAF1	5	-0.42030423387376076	6.045188959583703e-4	0.0019230236230891942
TNRC6A	5	-0.4201893742891385	6.068277595346636e-4	0.001925165156259566
ZFC3H1	2	0.4199908867109532	0.0012709236626949336	0.009652584779961521
PRPF38B	2	0.4197614911345485	0.001279568611240689	0.00965712159426935
ERI3	4	-0.4194987475057907	3.1494781166192984e-5	3.982374497572551e-4
LSM7	4	-0.41945475783753255	3.1561295206709546e-5	3.982374497572551e-4
RBM38	4	-0.41944648866313283	3.157381315210974e-5	3.982374497572551e-4
MARK2	4	-0.41919496659896716	3.1956792556819886e-5	3.987799752037205e-4
HELZ	8	0.41876902616883716	0.00419630414646414	0.03082470329810078
FXR2	5	-0.4187677767573593	6.360740208320706e-4	0.0020114157869349685
PKN2	5	-0.418703193804084	6.374325306089578e-4	0.0020114157869349685
MRPL54	6	-0.4184846464167818	2.814297121972722e-4	0.0016622375612045783
NCBP2	6	-0.4183475464250434	2.8286442802866207e-4	0.0016625218098351266
CDK12	8	0.418108431589811	0.004262741388495045	0.031058882530303873
PPRC1	2	0.4181078498917271	0.0013434639645715295	0.01007597973428647
WBP4	5	-0.41804615017259805	6.51403829050865e-4	0.002050006167895369
SMG1	8	0.41793452410978266	0.004280383810899021	0.031058882530303873
RRP15	5	-0.4175617823227524	6.618805166409153e-4	0.0020774223148969525
RPS8	5	-0.4174141002763592	6.651050719132875e-4	0.0020789628244474237
BCCIP	5	-0.4173776112463959	6.659039803030405e-4	0.0020789628244474237
RRBP1	4	-0.4172306799813924	3.5100429843028006e-5	4.333979390091774e-4
PABPC4	6	-0.4170446331567149	2.968374003674999e-4	0.001736136795320158
POLR2J	4	-0.41693409987642893	3.559942928533726e-5	4.3498052658021467e-4
CCDC47	5	-0.4166903096992017	6.811155095597454e-4	0.002118745035190587
WBP11	5	-0.41663975653160756	6.822467020707158e-4	0.002118745035190587
UBFD1	2	0.416575397516293	0.0014052145230466218	0.010473648618981032
PRPF31	4	-0.4165059127177477	3.6331551127609825e-5	4.393495821926425e-4
POLDIP3	6	-0.41650335936165456	3.028259046521295e-4	0.0017625643673684628
MTDH	5	-0.41627390770170697	6.904839194886203e-4	0.0021386830874687004
RPF1	5	-0.41601145121675687	6.964486224321427e-4	0.002151496138064651
HNRNPD	5	-0.415838126660126	7.004132280888022e-4	0.00215807950120555
TTF2	2	0.41583318523283164	0.0014360263481501588	0.010637232208519695
POLR2G	7	-0.4157088830037823	7.604575111762955e-5	9.290125265401136e-4
SRPK1	8	0.41553794494619717	0.004530093512140134	0.03267158351179854
ELAC2	4	-0.41538362688974695	3.831769095024025e-5	4.579033357085385e-4
RPL22L1	6	-0.4153354101066699	3.1612645249325794e-4	0.0018310899349730254
POLR2J	5	-0.4153353118848598	7.12030526855101e-4	0.002188146031614762
MRPL40	7	-0.415241347273255	7.761993040220382e-5	9.385675257817503e-4
VCP	4	-0.41520304838356953	3.8646573090490464e-5	4.579033357085385e-4
MRPS15	5	-0.4151913386612678	7.153889543665727e-4	0.0021927416648162916
WDR77	5	-0.41507694646240095	7.180675747771479e-4	0.002195235157175852
GSPT2	6	-0.4150639046107752	3.1929397545139545e-4	0.0018405455604145343
NOP14	2	0.4148408005055927	0.001478168759571923	0.010855745329978355
RPLP0	5	-0.41475593093489627	7.256330977883296e-4	0.0022126169847069012
DDX10	7	0.41471539385214784	7.942692022065132e-5	9.50716166277493e-4
POLR2I	9	-0.41460369896580673	1.4539112349759331e-4	0.014864168657481348
ZC3H4	2	0.41444922235454656	0.0014950997835196417	0.010855745329978355
DDX51	6	0.41440200744416966	3.2713812343308817e-4	0.0018767397607477162
EED	5	-0.4143372847638136	7.356079756557347e-4	0.0022367729954504124
GIGYF2	2	0.4142776534766411	0.0015025726040115875	0.010855745329978355
MSI2	5	-0.4142644531643491	7.373559237338659e-4	0.0022367729954504124
APEH	2	0.4142032349067719	0.0015058243478543554	0.010855745329978355
ZC3H18	2	0.4140906013180652	0.0015107578917553212	0.010855745329978355
MECP2	7	0.4140892806569963	8.162889682088096e-5	9.673024273274393e-4
RPS6	6	-0.41399826668539386	3.3200904810307347e-4	0.0018943802569793202
HNRNPUL1	5	-0.41397562984652564	7.44324734956576e-4	0.0022521085168223393
S100A4	6	-0.4138384561066152	3.3395534545482966e-4	0.0018943802569793202
DUT	6	-0.413756870946854	3.3495297287707747e-4	0.0018943802569793202
MRPS11	5	-0.41370729525415995	7.508525701373686e-4	0.0022654768353820745
MRPL44	5	-0.4136361274412896	7.525925595874181e-4	0.0022654768353820745
LSM10	6	-0.41357334651654876	3.372070923690045e-4	0.0018981751349785745
PUS1	7	0.4134238449507126	8.403115981505638e-5	9.859101423845724e-4
TPD52L2	2	0.41323626658023627	0.0015486527530834883	0.010987167558107162
UBA1	8	-0.41318016223202453	0.004788085564316765	0.03418857251038332
DIDO1	2	0.4131186702260094	0.0015539349069715852	0.010987167558107162
URB1	8	0.4130927482053787	0.004797892108600012	0.03418857251038332
CSNK1E	2	0.41306135072721295	0.0015565154040651813	0.010987167558107162
LSM5	5	-0.41285037966457544	7.720474923602408e-4	0.0023181119859898044
NCL	8	0.4127581328697089	0.004835593073169006	0.034252117601613785
EXOSC10	9	0.4126809690881693	1.5718372063291549e-4	0.014864168657481348
NOP56	7	0.41246856078530775	8.75946130814992e-5	0.0010176432990350642
THUMPD1	2	0.41238346177946184	0.0015873257591536114	0.011139128134411307
ERAL1	4	-0.4123359866493577	4.423417176192247e-5	5.184117448000696e-4
RPL35A	5	-0.41217785098393406	7.890594409839897e-4	0.0023563798393422463
HSPA5	5	-0.4121426526234134	7.899590713448192e-4	0.0023563798393422463
MSI1	4	-0.41214242156714886	4.463732840989516e-5	5.184117448000696e-4
MRPS35	5	-0.4121098356669552	7.907986716569137e-4	0.0023563798393422463
CPSF4	9	0.412000082851582	1.6156705062479726e-4	0.014864168657481348
U2AF2	2	0.4117730187913033	0.00161553628036761	0.011229389265164317
LARP4B	2	0.4117007916119579	0.001618903619061189	0.011229389265164317
NOVA1	8	-0.41165951259972755	0.004961197616914551	0.03475844350895279
PWP2	8	0.4116223824208885	0.004965491929850399	0.03475844350895279
MEX3A	5	-0.4115621556571428	8.049304099029805e-4	0.002392432051656081
SNRPF	7	-0.4112555805492113	9.232131447965424e-5	0.0010621432782367988
CKAP4	6	-0.41101635499729555	3.7009083110570986e-4	0.0020735462920361968
RPL35	6	-0.4108461847436604	3.723800194946068e-4	0.002076668108716435
RPF2	5	-0.4108305630329006	8.241640207256831e-4	0.0024434283435620374
FUS	5	-0.41070121923460623	8.276073969649543e-4	0.00244747212620038
GOLGB1	8	0.4106653421745935	0.005077303208593916	0.035333279638752976
ZCRB1	5	-0.41062259342331653	8.29706918057419e-4	0.0024475314349713838
TCP1	5	-0.41035330050776453	8.369343180375815e-4	0.0024603038900312562
POLR1E	5	-0.41030571345388583	8.38217383094761e-4	0.0024603038900312562
LSM1	6	-0.4102928157137488	3.799139056650086e-4	0.0021088739485756727
WDR33	5	-0.4101168537832134	8.433270653716421e-4	0.002464390660942763
MRPL4	5	-0.41009952496375446	8.437973121154915e-4	0.002464390660942763
SLC25A11	4	-0.40995880779356353	4.942899134768631e-5	5.684334004983925e-4
THOC7	5	-0.4099336486223051	8.483106586362869e-4	0.0024714397158784895
PNN	2	0.4098799979695634	0.001705892074172882	0.011764772925330218
DDX10	5	-0.4097544943938326	8.532097939046246e-4	0.0024795751294462796
SUCLG1	6	-0.4097359689962319	3.876355277257634e-4	0.0021418202660976513
GPATCH8	8	0.4097144341203622	0.00519056534248088	0.0359114695206526
MRPL44	6	-0.40955015682992807	3.902438675272223e-4	0.0021463412713997225
PPIA	5	-0.40951473365633806	8.598062933704676e-4	0.002492591150977932
NAT10	7	0.40948164517869406	9.966100479261857e-5	0.0011355604873005097
NOMO1	4	-0.40923758316413983	5.111412469923597e-5	5.80820396471053e-4
LARP1B	8	0.40915079638117174	0.005258733876629529	0.0361727937178563
NHP2	6	-0.40913358463291327	0.00039614988281570313	0.002168875385826612
RBM34	2	0.4090830182326197	0.0017452647764627848	0.011928985921587863
HEXIM1	4	-0.40907704288774216	5.14964375387805e-5	5.80820396471053e-4
MKRN2	5	-0.4090468718600571	8.728114324392194e-4	0.002517652092522357
ABT1	2	0.40899655714095723	0.0017495846018328865	0.011928985921587863
WDR25	5	-0.4089890176070572	8.744318973664543e-4	0.002517652092522357
TBCA	5	-0.40889952239716443	8.769439651395249e-4	0.002517652092522357
SRSF9	5	-0.4088972760967066	8.770071010485696e-4	0.002517652092522357
CSTF2T	6	-0.40871107054055034	4.022234559317335e-4	0.0021921178348279476
HSP90AB1	5	-0.408669756950513	8.834232179998855e-4	0.0025299005537368986
ZC3H18	7	0.4083942369683072	1.0442372319623238e-4	0.0011784963046431941
WDR43	8	0.40837179423575964	0.005354232560443428	0.036618027281193566
